time,open,high,low,close,TWAP,VWAP,Plot
1688083200,30447.31,31282,29500,30472,30418,30417.999999999996,1.9749088527094962
1688169600,30471.99,30661.6,30320.57,30585.9,30522.690000000002,30522.690000000002,1.9006185873772354
1688256000,30585.9,30791,30155,30617.03,30521.01,30521.01,1.9389099752214793
1688342400,30617.02,31380,30570.27,31156.2,31035.49,31035.49,2.393289603483213
1688428800,31156.2,31350.69,30620,30766.51,30912.399999999998,30912.399999999998,2.1753928867651737
1688515200,30766.52,30878.07,30200,30504.81,30527.626666666667,30527.626666666667,2.126927007232489
1688601600,30504.8,31500,29850.45,29895.43,30415.293333333335,30415.293333333335,2.188443406052962
1688688000,29895.42,30449,29701.02,30344.7,30164.906666666666,30164.906666666666,1.4584566809551969
1688774400,30344.7,30386.81,30044.47,30284.63,30238.63666666667,30238.636666666673,1.2690085744793675
1688860800,30284.63,30445.52,30061.12,30160.71,30222.45,30222.45,1.3354249843385106
1688947200,30160.71,31045.78,29950,30411.57,30469.11666666667,30469.11666666667,1.2136765467263837
1689033600,30411.57,30813.63,30300,30622.1,30578.57666666667,30578.57666666667,1.4433265531430683
1689120000,30622.1,30983.25,30210,30380,30524.416666666668,30524.416666666668,1.6470020329603672
1689206400,30380,31804.2,30251,31454.23,31169.809999999998,31169.809999999994,1.8254650258488874
1689292800,31454.23,31630,29900,30312.01,30614.00333333333,30614.00333333333,1.5841058095368628
1689379200,30312,30390.9,30200,30289.52,30293.47333333333,30293.473333333328,1.3778698558529274
1689465600,30289.52,30441.46,30064.29,30231.99,30245.913333333334,30245.91333333333,1.3884110084202148
1689552000,30232,30336.96,29659.2,30138,30044.72,30044.72,1.2744596973058808
1689638400,30138.01,30239.78,29512,29859.13,29870.303333333333,29870.303333333333,1.06678993638393
1689724800,29859.14,30189.09,29761.96,29909.21,29953.420000000002,29953.420000000002,0.5638565021482571
1689811200,29909.21,30417.46,29570.96,29800,29929.47333333333,29929.473333333335,-0.04907305488598034
1689897600,29800,30061.7,29726.34,29901.72,29896.58666666667,29896.58666666667,-0.11529856371271648
1689984000,29901.72,29999,29625.1,29794,29806.033333333336,29806.033333333336,-0.21597279958318616
1690070400,29793.99,30350,29730,30083.75,30054.583333333332,30054.58333333333,-0.28547949345225604
1690156800,30083.75,30099.58,28861.9,29176.5,29379.32666666667,29379.326666666668,-0.5118152274685593
1690243200,29176.5,29376,29047.65,29228.91,29217.52,29217.519999999997,-0.682175292226424
1690329600,29228.91,29690,29096.94,29351.96,29379.63333333333,29379.63333333333,-0.3002191195995544
1690416000,29351.95,29567.49,29083.85,29222.78,29291.373333333333,29291.373333333333,-0.3378915780123351
1690502400,29222.78,29542.22,29123.12,29314.14,29326.493333333332,29326.493333333332,-0.14598603245311392
1690588800,29314.14,29406.92,29256.18,29352.9,29338.666666666668,29338.66666666667,0.4797554953907365
1690675200,29352.9,29449,29033.24,29281.09,29254.443333333333,29254.443333333333,0.9247847816253539
1690761600,29281.09,29530,29101.8,29232.25,29288.016666666666,29288.016666666666,1.0671096095359789
1690848000,29232.26,29739.25,28585.7,29705.99,29343.646666666667,29343.646666666667,1.0189839360410775
1690934400,29705.99,30047.5,28927.5,29186.01,29387.00333333333,29387.00333333333,1.1858521153251855
1691020800,29186,29433.33,28968,29193.64,29198.323333333334,29198.323333333334,0.8128431407473101
1691107200,29193.65,29333.08,28807.54,29113.99,29084.87,29084.870000000003,0.36794105013300626
1691193600,29114,29152.23,28978.64,29072.13,29067.666666666668,29067.666666666668,0.017302081205357034
1691280000,29072.13,29205.09,28991.88,29088.42,29095.13,29095.13,-0.14697716383501103
1691366400,29088.43,29276.78,28701.03,29211.06,29062.956666666665,29062.956666666665,-0.12068679247210401
1691452800,29211.06,30244,29146.45,29770.42,29720.289999999997,29720.289999999997,0.12374851388893186
1691539200,29770.41,30160,29376.67,29581.99,29706.22,29706.22,0.6894227155797097
1691625600,29581.99,29738,29320.2,29455.75,29504.649999999998,29504.649999999998,0.6916522581771571
1691712000,29455.76,29564.52,29252.45,29426.03,29414.333333333332,29414.333333333332,0.3901972623892663
1691798400,29426.02,29481.35,29381.56,29430.17,29431.02666666667,29431.02666666667,0.2670080620002743
1691884800,29430.18,29474.65,29272.32,29303.84,29350.27,29350.27,0.092767539358898
1691971200,29303.85,29695.32,29102.45,29430.93,29409.56666666667,29409.56666666667,0.1529478258251926
1692057600,29430.92,29499.26,29059.6,29200,29252.953333333335,29252.953333333335,0.35205151393839845
1692144000,29200.01,29259.85,28723.08,28730.51,28904.48,28904.48,0.5853836211915439
1692230400,28730.51,28783.48,25166,26623.41,26857.63,26857.63,-0.18232841012698903
1692316800,26623.41,26832.6,25619,26054,26168.533333333336,26168.533333333336,-0.7859235333621434
1692403200,26054,26281,25801.09,26100.01,26060.699999999997,26060.699999999997,-0.6990448042823451
1692489600,26100.01,26299,25971.05,26189.99,26153.346666666668,26153.346666666668,-0.3178719534495608
1692576000,26190,26258.42,25812,26126.92,26065.78,26065.78,-0.43607297897800323
1692662400,26126.92,26139.42,25300,26056,25831.806666666667,25831.806666666667,-0.566100245276358
1692748800,26055.99,26819.27,25812.82,26432.72,26354.936666666665,26354.93666666666,-0.49310718128116265
1692835200,26432.71,26577.87,25864,26180.05,26207.306666666667,26207.306666666667,-0.4822041765152453
1692921600,26180.05,26314.05,25777.15,26060.01,26050.403333333332,26050.403333333332,-0.603035837998341
1693008000,26060,26125.77,25985.92,26017.37,26043.02,26043.02,-0.560931575479714
1693094400,26017.38,26182.23,25966.11,26101.77,26083.37,26083.369999999995,-0.4674989380509905
1693180800,26101.78,26253.99,25864.5,26120,26079.49666666667,26079.496666666673,-0.5171756534906565
1693267200,26120,28142.85,25922,27716.34,27260.396666666667,27260.396666666667,0.009081751786404703
1693353600,27716.34,27768.57,27017.24,27299.99,27361.933333333334,27361.933333333334,0.3576147065995119
1693440000,27299.99,27587.51,25655.01,25940.78,26394.43333333333,26394.43333333333,-0.271782134228784
1693526400,25940.77,26156,25333.75,25805.05,25764.933333333334,25764.933333333334,-0.5134846988081002
1693612800,25805.04,25987.5,25752.47,25869.51,25869.826666666664,25869.826666666664,-0.27072462226250527
1693699200,25869.52,26135,25800,25971.21,25968.736666666664,25968.736666666664,-0.3770344142983598
1693785600,25971.21,26108.02,25631.21,25826.02,25855.083333333332,25855.083333333332,-0.48665184067934997
1693872000,25826.03,25915.49,25562.62,25792.1,25756.736666666664,25756.736666666664,-0.9460966499046413
1693958400,25792.11,26040,25372.51,25759.95,25724.153333333332,25724.153333333332,-1.2028313927805876
1694044800,25759.95,26443.14,25615.38,26255,26104.506666666668,26104.506666666668,-0.9430678680503614
1694131200,26255,26445.5,25647.26,25910.5,26001.086666666666,26001.086666666666,-0.718824088848611
1694217600,25910.5,25945.09,25796.64,25901.61,25881.11333333333,25881.11333333333,-0.595678186204677
1694304000,25901.6,26033.66,25570.57,25841.61,25815.28,25815.28,-0.6037252791114986
1694390400,25841.6,25900.69,24901,25162.52,25321.403333333335,25321.403333333335,-0.891204959492105
1694476800,25162.53,26567,25131.48,25840.1,25846.19333333333,25846.19333333333,-0.7718985655570891
1694563200,25840.1,26405.22,25764.17,26222,26130.463333333333,26130.463333333333,-0.15216294216810367
1694649600,26222,26860.49,26126.77,26522.73,26503.33,26503.33,0.003257766633325861
1694736000,26522.73,26888,26224,26600,26570.666666666668,26570.666666666668,-0.11607033548073956
1694822400,26599.99,26777,26445,26559.67,26593.89,26593.89,0.06251219603708855
1694908800,26559.67,26623.25,26399,26527.51,26516.586666666666,26516.586666666666,0.004848608025169817
1694995200,26527.5,27409,26377.35,26762.51,26849.62,26849.62,0.368105893261957
1695081600,26762.5,27483.57,26667.79,27210.26,27120.539999999997,27120.539999999997,0.586604638461555
1695168000,27210.25,27388.63,26800,27125,27104.543333333335,27104.543333333335,0.6521455543265845
1695254400,27125.01,27159.6,26377.7,26568.08,26701.793333333335,26701.793333333335,0.4245029841725552
1695340800,26568.08,26743.38,26468.77,26580.14,26597.430000000004,26597.430000000004,0.5789673768378018
1695427200,26580.14,26632.81,26509,26575.96,26572.589999999997,26572.589999999997,0.6692474465139474
1695513600,26575.97,26738.54,26122.08,26248.38,26369.666666666668,26369.666666666668,0.2710009177439353
1695600000,26248.39,26446.15,25990.46,26304.81,26247.14,26247.140000000003,-0.12619491733363528
1695686400,26304.8,26397.46,26088.34,26221.67,26235.823333333334,26235.823333333334,-0.11356195633873563
1695772800,26221.68,26850,26112.06,26372.99,26445.016666666666,26445.016666666666,-0.1338745463115362
1695859200,26373,27308.48,26342.4,27021.39,26890.756666666668,26890.756666666668,-0.4301989268027742
1695945600,27021.39,27244.89,26665.16,26906.96,26939.003333333338,26939.003333333338,-1.2822986973679389
1696032000,26906.96,27094.99,26886.31,26962.56,26981.286666666667,26981.286666666667,-1.6239573919991566
1696118400,26962.57,28065.51,26954.09,27992.57,27670.72333333333,27670.72333333333,-1.603575090391338
1696204800,27992.58,28580,27281.44,27494.51,27785.316666666666,27785.316666666666,-1.491605023560566
1696291200,27494.51,27676.52,27160.5,27426.46,27421.160000000003,27421.160000000003,-1.7270394418085127
1696377600,27426.45,27839.72,27202,27778.57,27606.763333333336,27606.763333333336,-1.5343978661570257
1696464000,27778.57,28120.39,27352,27410.39,27627.593333333334,27627.593333333334,-1.6084147044837158
1696550400,27410.39,28295,27175.94,27931.09,27800.676666666666,27800.676666666666,-1.4807619497619189
1696636800,27931.1,28029.67,27842.08,27956.67,27942.806666666667,27942.806666666667,-1.370139728912545
1696723200,27956.67,28095.14,27687.5,27917.05,27899.896666666667,27899.896666666667,-1.4370735018300818
1696809600,27917.06,27987.93,27260,27590.12,27612.683333333334,27612.683333333334,-1.6291454194945778
1696896000,27590.12,27735,27298,27390.12,27474.373333333333,27474.373333333333,-1.769012981528765
1696982400,27390.12,27477.39,26538.66,26875.52,26963.85666666667,26963.85666666667,-2.2789807456749354
1697068800,26875.52,26947.04,26555,26759.63,26753.89,26753.89,-2.505982264092277
1697155200,26759.63,27130,26685,26862,26892.333333333332,26892.333333333332,-2.2551456013778486
1697241600,26862,26989.58,26789,26852.48,26877.02,26877.020000000004,-2.178239674357011
1697328000,26852.48,27293.33,26808.25,27154.15,27085.243333333336,27085.243333333336,-1.8927397678004447
1697414400,27154.14,30000,27112.66,28500.78,28537.813333333335,28537.81333333333,-1.294748773926017
1697500800,28500.77,28613.65,28069.32,28395.91,28359.626666666667,28359.626666666667,-1.1644040178488866
1697587200,28395.91,28982.36,28142.87,28320,28481.743333333332,28481.743333333332,-1.2356010385928802
1697673600,28320,28916.89,28100.66,28713.71,28577.08666666667,28577.08666666667,-1.3133190099031988
1697760000,28713.71,30207.55,28578.29,29669.04,29484.960000000003,29484.960000000003,-0.8278691054267286
1697846400,29669.05,30379.99,29464.77,29909.8,29918.186666666665,29918.186666666665,-0.7460389747258658
1697932800,29909.8,30248,29640,29992.46,29960.153333333332,29960.153333333332,-0.5934852062648062
1698019200,29992.46,34741.91,29883.6,33069.99,32565.166666666668,32565.166666666668,1.0507933190847794
1698105600,33069.99,35280,32832.34,33922.73,34011.69,34011.69,2.1534724123487505
1698192000,33922.73,35132.85,33679.05,34496.05,34435.98333333333,34435.98333333333,2.417528720168682
1698278400,34496.05,34824.13,33751,34151.66,34242.263333333336,34242.263333333336,2.3631785912098184
1698364800,34151.66,34245,33390.95,33892.02,33842.65666666667,33842.65666666667,2.062170525053899
1698451200,33892.01,34493.33,33860,34081,34144.776666666665,34144.776666666665,2.057019652682085
1698537600,34081.01,34750.11,33930,34525.89,34402,34402,2.108553856860818
1698624000,34525.88,34856,34062.84,34474.73,34464.52333333334,34464.52333333334,2.1137717931124405
1698710400,34474.74,34720.49,34025,34639.77,34461.75333333333,34461.75333333333,1.959675527521259
1698796800,34639.78,35582,34097.39,35421.43,35033.60666666667,35033.60666666667,2.2615686610869346
1698883200,35421.43,35984.99,34300,34941.59,35075.526666666665,35075.526666666665,2.403719658768982
1698969600,34941.58,34946.5,34120,34716.78,34594.426666666666,34594.426666666666,2.086704215994598
1699056000,34716.78,35255,34585.18,35062.07,34967.416666666664,34967.416666666664,2.119460139329208
1699142400,35062.06,35380,34448,35011.88,34946.62666666667,34946.62666666667,2.084647479294551
1699228800,35011.89,35276.33,34725.9,35046.09,35016.10666666667,35016.10666666667,2.029074041783779
1699315200,35046.09,35888,34523.06,35399.12,35270.06,35270.06,2.060696901804497
1699401600,35399.13,36106,35100,35624.72,35610.24,35610.24,2.1156330354644615
1699488000,35624.72,37972.24,35534.05,36701.09,36735.793333333335,36735.793333333335,2.3293866775518532
1699574400,36701.1,37526,36324.71,37301.63,37050.78,37050.78,2.3603267095961704
1699660800,37301.63,37408.26,36666.93,37130,37068.39666666667,37068.39666666667,2.4143590669534856
1699747200,37129.99,37222.22,36731.1,37064.13,37005.81666666667,37005.81666666667,2.339797912997653
1699833600,37064.13,37417.99,36333,36462.93,36737.97333333333,36737.97333333333,2.224766683694019
1699920000,36462.93,36744,34800,35551.19,35698.39666666667,35698.39666666667,1.9163128972368806
1700006400,35551.2,37980,35360,37858.2,37066.066666666666,37066.066666666666,2.0986391365906543
1700092800,37858.2,37929.54,35500,36163.51,36531.01666666667,36531.01666666667,1.9582508734715172
1700179200,36163.51,36800,35861.1,36613.92,36425.00666666667,36425.00666666667,1.7550465771083252
1700265600,36613.91,36845.49,36178.58,36568.1,36530.723333333335,36530.723333333335,1.8245276853693844
1700352000,36568.11,37500,36384.02,37359.86,37081.29333333333,37081.29333333333,1.917255593146219
1700438400,37359.85,37750,36677,37448.78,37291.926666666666,37291.926666666666,1.966969808144103
1700524800,37448.79,37649.44,35735,35741.65,36375.363333333335,36375.363333333335,1.7869725464360244
1700611200,35741.65,37861.1,35632.01,37408.34,36967.15,36967.15,1.761130845241104
1700697600,37408.35,37653.44,36870,37294.28,37272.573333333334,37272.573333333334,1.9056091992110213
1700784000,37294.27,38414,37251.51,37713.57,37793.02666666667,37793.02666666667,2.031820926770588
1700870400,37713.57,37888,37591.1,37780.67,37753.25666666667,37753.25666666667,2.39912103081982
1700956800,37780.67,37814.63,37150,37447.43,37470.68666666667,37470.68666666667,2.564050692112674
1701043200,37447.42,37569.23,36707,37242.7,37172.97666666667,37172.97666666667,2.521218080125488
1701129600,37242.7,38377,36868.41,37818.87,37688.09333333333,37688.09333333333,2.552920732679269
1701216000,37818.88,38450,37570,37854.64,37958.21333333333,37958.21333333333,2.6128709825996044
1701302400,37854.65,38145.85,37500,37723.96,37789.93666666667,37789.93666666667,2.6066550205332164
1701388800,37723.97,38999,37615.86,38682.52,38432.46,38432.46,2.5963853553975733
1701475200,38682.51,39717.14,38641.61,39450.35,39269.700000000004,39269.700000000004,2.753605511344005
1701561600,39450.35,40250,39274.86,39972.26,39832.37333333333,39832.37333333333,2.884883116781039
1701648000,39972.26,42420,39972.26,41991.1,41461.12,41461.12,3.1223133630850284
1701734400,41991.1,44488,41414,44073.32,43325.10666666667,43325.10666666667,3.427173262885386
1701820800,44073.82,44297.21,43335.28,43762.69,43798.39333333333,43798.39333333333,3.505832772886463
1701907200,43762.69,44047.33,42821.1,43273.14,43380.52333333333,43380.52333333333,3.1755520536299553
1701993600,43273.15,44700,43081.1,44170.99,43984.03,43984.03,3.0724417564407
1702080000,44171,44358.02,43584.51,43713.6,43885.37666666667,43885.37666666666,3.18772481700576
1702166400,43713.59,44049,43563,43789.51,43800.503333333334,43800.503333333334,3.2475974139190065
1702252800,43789.5,43804.5,40222,41253.4,41759.96666666667,41759.96666666667,2.9349303424936544
1702339200,41253.41,42104.12,40680,41492.39,41425.503333333334,41425.503333333334,2.741025860019359
1702425600,41492.38,43475.2,40555,42869.03,42299.74333333333,42299.74333333333,2.8553586547454137
1702512000,42869.03,43420,41400,43022.26,42614.08666666667,42614.08666666667,2.951081028752026
1702598400,43022.26,43080.81,41666,41940.3,42229.03666666667,42229.03666666667,2.893001241294473
1702684800,41940.29,42724.43,41605,42278.03,42202.486666666664,42202.486666666664,2.7784219321217187
1702771200,42278.02,42424.07,41252,41374.65,41683.573333333334,41683.573333333334,2.7063826914946865
1702857600,41374.64,42757.81,40542.93,42657.8,41986.18,41986.18,2.7283542351240335
1702944000,42657.8,43497,41811.1,42275.99,42528.03,42528.03,2.850041155200258
1703030400,42275.99,44283,42206,43668.93,43385.97666666666,43385.97666666666,2.997784592820183
1703116800,43668.92,44242.35,43286.72,43861.8,43796.956666666665,43796.956666666665,3.0552430978038414
1703203200,43861.79,44398.26,43412.54,43969.04,43926.613333333335,43926.613333333335,2.998502702068612
1703289600,43969.04,43988.68,43291.1,43702.16,43660.64666666667,43660.64666666667,2.8920784939311486
1703376000,43702.15,43946,42500,42991.5,43145.833333333336,43145.833333333336,2.7864380275078044
1703462400,42991.5,43802.32,42720.43,43576.13,43366.293333333335,43366.293333333335,2.7714854670819347
1703548800,43576.12,43592.68,41637.6,42508.93,42579.736666666664,42579.736666666664,2.7077094516620566
1703635200,42508.93,43677,42098.69,43428.85,43068.18,43068.18,2.68267904713103
1703721600,43428.86,43787.57,42241.79,42563.76,42864.37333333333,42864.37333333333,2.650509941261273
1703808000,42563.76,43111,41300,42066.95,42159.316666666666,42159.316666666666,2.513921502627769
1703894400,42066.94,42612.32,41520.3,42140.28,42090.96666666667,42090.96666666667,2.546683717958708
1703980800,42140.29,42899,41965.84,42283.58,42382.806666666664,42382.806666666664,2.6329632024811827
1704067200,42283.58,44184.1,42180.77,44179.55,43514.806666666664,43514.806666666664,2.7919632921461965
1704153600,44179.55,45879.63,44148.34,44946.91,44991.62666666667,44991.62666666667,3.0847938011537526
1704240000,44946.91,45500,40750,42845.23,43031.74333333334,43031.74333333334,2.913381501873827
1704326400,42845.23,44729.58,42613.77,44151.1,43831.48333333334,43831.48333333334,2.9414195317658107
1704412800,44151.1,44357.46,42450,44145.11,43650.85666666667,43650.85666666667,2.967693032368012
1704499200,44145.12,44214.42,43397.05,43968.32,43859.93,43859.93,2.9461067553169475
1704585600,43968.32,44480.59,43572.09,43929.02,43993.899999999994,43993.899999999994,2.937822346192621
1704672000,43929.01,47248.99,43175,46951.04,45791.676666666666,45791.676666666666,3.1787373095191476
1704758400,46951.04,47972,44748.67,46110,46276.88999999999,46276.88999999999,3.2798022578187913
1704844800,46110,47695.93,44300.36,46653.99,46216.76,46216.76,3.177815278295327
1704931200,46654,48969.48,45606.06,46339.16,46971.56666666667,46971.56666666667,3.3710475680193754
1705017600,46339.16,46515.53,41500,42782.73,43599.420000000006,43599.420000000006,2.9206791213471126
1705104000,42782.74,43257,42436.12,42847.99,42847.03666666666,42847.03666666666,2.67843446927886
1705190400,42847.99,43079,41720,41732.35,42177.11666666667,42177.11666666667,2.619220319702316
1705276800,41732.35,43400.43,41718.05,42511.1,42543.193333333336,42543.193333333336,2.6099588567050898
1705363200,42511.1,43578.01,42050,43137.95,42921.98666666667,42921.98666666667,2.7382199076155076
1705449600,43137.94,43198,42200.69,42776.1,42724.93,42724.93,2.824653666978501
1705536000,42776.09,42930,40683.28,41327.5,41646.926666666666,41646.926666666666,2.7425010930090408
1705622400,41327.51,42196.86,40280,41659.03,41378.63,41378.63,2.7804159012445164
1705708800,41659.03,41872.56,41456.3,41696.04,41674.96666666667,41674.96666666667,2.9709775438283086
1705795200,41696.05,41881.39,41500.98,41580.33,41654.23333333333,41654.23333333333,3.0376992329739814
