time,open,high,low,close,TWAP,VWAP,Plot
1701820800,2.451,2.545,2.398,2.431,2.4579999999999997,2.4579999999999997,2.728390642019207
1701907200,2.431,2.523,2.335,2.5,2.452666666666667,2.452666666666667,2.71266304601158
1701993600,2.501,2.549,2.417,2.486,2.484,2.484,2.753890217716373
1702080000,2.486,2.59,2.44,2.487,2.5056666666666665,2.5056666666666665,2.936418380092416
1702166400,2.487,2.75,2.481,2.688,2.639666666666667,2.639666666666667,3.2855208300494283
1702252800,2.688,2.701,2.354,2.447,2.5006666666666666,2.5006666666666666,3.1143742585188687
1702339200,2.446,2.497,2.35,2.414,2.4203333333333332,2.4203333333333332,2.8873540851476047
1702425600,2.414,2.58,2.304,2.518,2.4673333333333334,2.4673333333333334,3.044259716496232
1702512000,2.518,2.676,2.44,2.611,2.5756666666666668,2.5756666666666663,3.3622711437683765
1702598400,2.61,2.736,2.461,2.466,2.5543333333333336,2.5543333333333336,3.0915546673302594
1702684800,2.467,4.6,2.416,3.812,3.6093333333333333,3.6093333333333333,4.398437371176884
1702771200,3.811,4.788,3.719,4.205,4.237333333333333,4.237333333333333,5.767906839273215
1702857600,4.203,4.355,3.65,3.941,3.9820000000000007,3.9820000000000007,5.272414207749542
1702944000,3.941,4.328,3.662,3.723,3.9043333333333337,3.9043333333333337,4.8496689771151855
1703030400,3.723,3.812,3.411,3.495,3.5726666666666667,3.5726666666666667,4.3339025554949595
1703116800,3.495,3.868,3.441,3.527,3.6119999999999997,3.6119999999999997,4.2639908022383635
1703203200,3.528,3.78,3.463,3.69,3.6443333333333334,3.6443333333333334,4.241866539090177
1703289600,3.69,3.74,3.33,3.459,3.5096666666666665,3.509666666666667,4.015991243619558
1703376000,3.459,3.593,3.262,3.362,3.405666666666667,3.405666666666667,3.5041368403274906
1703462400,3.362,3.78,3.362,3.763,3.635,3.635,3.254806879334449
1703548800,3.762,4.078,3.33,3.682,3.6966666666666668,3.6966666666666668,3.5385859139246345
1703635200,3.681,3.748,3.42,3.615,3.5943333333333336,3.5943333333333336,3.3962204563399307
1703721600,3.616,3.742,3.357,3.512,3.5370000000000004,3.5370000000000004,3.217709226198375
1703808000,3.513,3.647,3.37,3.505,3.507333333333333,3.507333333333333,2.961261467717616
1703894400,3.505,3.99,3.438,3.666,3.6980000000000004,3.6980000000000004,3.035292979170566
1703980800,3.667,3.888,3.481,3.633,3.667333333333333,3.6673333333333327,2.9699445721145574
1704067200,3.633,3.777,3.482,3.615,3.6246666666666667,3.6246666666666667,2.845900626776711
